date,open,high,low,close,volume,dividends,stock_splits,ticker,interval
1985-01-01 00:00:00-05:00,1.041645706936612,1.3888610631038256,1.0212212600418729,1.3275878429412842,368160,0.0,0.0,ALOT,1mo
1985-02-01 00:00:00-05:00,1.327587042460191,1.4297090948367588,1.3071627284021603,1.3888602256774902,294219,0.0,0.0,ALOT,1mo
1985-03-01 00:00:00-05:00,1.409284760064578,1.4705579476213273,1.3888603240384574,1.4297091960906982,477060,0.0,0.0,ALOT,1mo
1985-04-01 00:00:00-05:00,1.4297091770973638,1.5522555505828641,1.3071628036118637,1.4705579280853271,266063,0.0,0.0,ALOT,1mo
1985-05-01 00:00:00-04:00,1.5114073070883913,1.8586227386719962,1.4705585391270795,1.6543781757354736,532436,0.0,0.0,ALOT,1mo
1985-06-01 00:00:00-04:00,1.633952975273132,1.6748018448505624,1.5522554771614816,1.6339529752731323,197386,0.0,0.0,ALOT,1mo
1985-07-01 00:00:00-04:00,1.6748015663631894,1.6748015663631894,1.5114063562661675,1.5318307876586914,150668,0.0,0.0,ALOT,1mo
1985-08-01 00:00:00-04:00,1.552255460132372,1.6952261405200948,1.5318310255677243,1.6748018264770508,284934,0.0,0.0,ALOT,1mo
1985-09-01 00:00:00-04:00,1.67480261997696,1.6952269436967857,1.4297097711657676,1.6543781757354736,247502,0.0,0.0,ALOT,1mo
1985-10-01 00:00:00-04:00,1.5931042472434822,1.6543774318967208,1.4092846932837662,1.4501334428787231,152526,0.0,0.0,ALOT,1mo
1985-11-01 00:00:00-05:00,1.4501342832663668,1.470558730161106,1.184616594156434,1.3275878429412842,347740,0.0,0.0,ALOT,1mo
1985-12-01 00:00:00-05:00,1.3275876704799972,1.6543781757354739,1.3275876704799972,1.6543781757354736,325774,0.0,0.0,ALOT,1mo
1986-01-01 00:00:00-05:00,1.6543777005331222,1.7360753335106325,1.470558116724943,1.5522557497024536,262972,0.0,0.0,ALOT,1mo
1986-02-01 00:00:00-05:00,1.5522556673748424,2.22626113382221,1.5114067927917925,2.1241393089294434,1205328,0.0,0.0,ALOT,1mo
1986-03-01 00:00:00-05:00,2.124139867325382,2.246686282246413,1.8177737095011548,1.87904691696167,771274,0.0,0.0,ALOT,1mo
1986-04-01 00:00:00-05:00,1.8790465849206979,1.9403197815538011,1.7769246307060693,1.8381978273391724,353927,0.0,0.0,ALOT,1mo
1986-05-01 00:00:00-04:00,1.8381974361019466,1.9403193685812052,1.6748018379443952,1.7769242525100708,328248,0.0,0.0,ALOT,1mo
1986-06-01 00:00:00-04:00,1.776924259837347,1.797348694626062,1.5318310423727663,1.6339529752731323,218111,0.0,0.0,ALOT,1mo
1986-07-01 00:00:00-04:00,1.5931043227348258,1.654377510291575,1.3275871364817082,1.4297091960906982,309996,0.0,0.0,ALOT,1mo
1986-08-01 00:00:00-04:00,1.4297097378428714,1.4297097378428714,0.9803723365680683,1.2867388725280762,677532,0.0,0.0,ALOT,1mo
1986-09-01 00:00:00-04:00,1.28673885913212,1.511407256126404,1.102918746635174,1.5114072561264038,171086,0.0,0.0,ALOT,1mo
1986-10-01 00:00:00-04:00,1.4909829330952504,1.5318316996792138,1.429709722958477,1.5114072561264038,82297,0.0,0.0,ALOT,1mo
1986-11-01 00:00:00-05:00,1.5114066790732903,1.5114066790732903,1.4297091770973638,1.4705579280853271,49810,0.0,0.0,ALOT,1mo
1986-12-01 00:00:00-05:00,1.4297099602367165,1.4297099602367165,1.1029189296783568,1.2663146257400513,342173,0.0,0.0,ALOT,1mo
1987-01-01 00:00:00-05:00,1.2663138971229444,1.7769242948016002,1.205040229986313,1.6952261924743652,462519,0.0,0.0,ALOT,1mo
1987-02-01 00:00:00-05:00,1.6952261591176725,1.7360750286951028,1.5931042262173067,1.6339529752731323,165828,0.0,0.0,ALOT,1mo
1987-03-01 00:00:00-05:00,1.6339529585466872,1.6543773931263215,1.3480114770398253,1.3888602256774902,182846,0.0,0.0,ALOT,1mo
1987-04-01 00:00:00-05:00,1.3888600089541936,1.5726795299221545,1.3888600089541936,1.5318307876586914,305044,0.0,0.0,ALOT,1mo
1987-05-01 00:00:00-04:00,1.5726805192911895,1.7769250822277118,1.5726805192911895,1.6543781757354736,159951,0.0,0.0,ALOT,1mo
1987-06-01 00:00:00-04:00,1.6543774426147657,1.7156506276649688,1.6339530074241624,1.6952261924743652,135819,0.0,0.0,ALOT,1mo
1987-07-01 00:00:00-04:00,1.6952259301024937,1.9607435464859009,1.5522552674608088,1.9607435464859009,272565,0.0,0.0,ALOT,1mo
1987-08-01 00:00:00-04:00,1.96074481785441,2.001593587878599,1.6748027045550864,1.940320372581482,376821,0.0,0.0,ALOT,1mo
1987-09-01 00:00:00-04:00,1.8586225617939294,2.0220177386111375,1.7156512246662454,1.9198957681655884,145720,0.0,0.0,ALOT,1mo
1987-10-01 00:00:00-04:00,1.9403197172584732,2.0220173502359837,1.20504041785275,1.5522557497024536,340625,0.0,0.0,ALOT,1mo
1987-11-01 00:00:00-05:00,1.5522561593922222,1.5931049264014534,1.1641919688920945,1.2867388725280762,160569,0.0,0.0,ALOT,1mo
1987-12-01 00:00:00-05:00,1.286738332313548,1.7360750628555721,1.2663138971229444,1.6952261924743652,166759,0.0,0.0,ALOT,1mo
1988-01-01 00:00:00-05:00,1.6952269436967857,1.7565001558995836,1.4705585391270795,1.6543781757354736,123754,0.0,0.0,ALOT,1mo
1988-02-01 00:00:00-05:00,1.633953676399951,1.6543781199527607,1.388860835852857,1.5114072561264038,169540,0.0,0.0,ALOT,1mo
1988-03-01 00:00:00-05:00,1.4705575574121426,2.042440891265869,1.4501331268055995,2.042440891265869,513258,0.0,0.0,ALOT,1mo
1988-04-01 00:00:00-05:00,2.042442357902788,2.103715573199905,1.9198960478302207,1.940320372581482,258332,0.0,0.0,ALOT,1mo
1988-05-01 00:00:00-04:00,1.9403198407650848,2.022017478942871,1.7973491246060007,2.022017478942871,708781,0.0,0.0,ALOT,1mo
1988-06-01 00:00:00-04:00,2.0220170379549485,2.38965663087942,2.0015926027345214,2.328383445739746,481391,0.0,0.0,ALOT,1mo
1988-07-01 00:00:00-04:00,2.328383001223532,2.5734756949910946,2.3079586904239577,2.4305050373077393,1074462,0.0,0.0,ALOT,1mo
1988-08-01 00:00:00-04:00,2.4305064554981417,2.4917796646926953,2.3283843598261167,2.4815673828125,321338,0.0,1.5,ALOT,1mo
1988-09-01 00:00:00-04:00,2.4815673828125,2.4815673828125,2.4202941736179464,2.4815673828125,67653,0.0,0.0,ALOT,1mo
1988-10-01 00:00:00-04:00,2.450930121477086,2.910479549384445,2.359020332312912,2.757296085357666,200685,0.0,0.0,ALOT,1mo
1988-11-01 00:00:00-05:00,2.757296084607762,2.8185697594537023,2.0832904821673064,2.144563674926758,248533,0.0,0.0,ALOT,1mo
1988-12-01 00:00:00-05:00,2.1445629923019442,2.757295206947309,2.0832898190460414,2.6960220336914062,333301,0.0,0.0,ALOT,1mo
1989-01-01 00:00:00-05:00,2.696022627113212,2.726659220484587,2.450929880142212,2.450929880142212,108284,0.0,0.0,ALOT,1mo
